source,channel,date,start_dt,time_str,raw_time,category,title,description,url,decision_reason,inferred_tag
tvguide_aywt,Golf,2026-06-07,2026-06-07 14:30:00,2:30pm,2:30p,Champions Tour Golf,Champions Tour Golf — American Family Insurance Championship,American Family Insurance Championship,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-07,2026-06-07 17:00:00,5:00pm,5:00p,Korn Ferry Tour Golf,Korn Ferry Tour Golf — BMW Charity Pro-Am presented by TD SYNNEX,BMW Charity Pro-Am presented by TD SYNNEX,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,FS1,2026-06-05,2026-06-05 00:00:00,12:00am,12:00a,Men's International Soccer Friendlies,Men's International Soccer Friendlies — Côte d'Ivoire vs. France at Stade de la Beaujoire,Côte d'Ivoire vs. France at Stade de la Beaujoire,https://areyouwatchingthis.com/tv/stations/fs1-fox-sports-1,,
tvguide_aywt,FS1,2026-06-05,2026-06-05 04:00:00,4:00am,4:00a,MLB Baseball,MLB Baseball — Pittsburgh Pirates vs. Houston Astros at Daikin Park,Pittsburgh Pirates vs. Houston Astros at Daikin Park,https://areyouwatchingthis.com/tv/stations/fs1-fox-sports-1,,
tvguide_aywt,FS1,2026-06-06,2026-06-06 13:30:00,1:30pm,1:30p,NASCAR Racing,NASCAR Racing — NASCAR Craftsman Truck Series Race at Michigan,NASCAR Craftsman Truck Series Race at Michigan,https://areyouwatchingthis.com/tv/stations/fs1-fox-sports-1,,
tvguide_aywt,FS1,2026-06-06,2026-06-06 23:00:00,11:00pm,11:00p,NASCAR Racing,NASCAR Racing — NASCAR Craftsman Truck Series Race at Michigan,NASCAR Craftsman Truck Series Race at Michigan,https://areyouwatchingthis.com/tv/stations/fs1-fox-sports-1,,
tvguide_aywt,FS1,2026-06-07,2026-06-07 01:00:00,1:00am,1:00a,MLB Baseball,MLB Baseball — Boston Red Sox vs. New York Yankees at Yankee Stadium,Boston Red Sox vs. New York Yankees at Yankee Stadium,https://areyouwatchingthis.com/tv/stations/fs1-fox-sports-1,,
tvguide_aywt,FS1,2026-06-07,2026-06-07 22:00:00,10:00pm,10:00p,Men's International Soccer Friendlies,Men's International Soccer Friendlies — New Zealand vs. England at Raymond James Stadium,New Zealand vs. England at Raymond James Stadium,https://areyouwatchingthis.com/tv/stations/fs1-fox-sports-1,,
tvguide_aywt,TNT,2026-06-06,2026-06-06 14:30:00,2:30pm,2:30p,Men's International Soccer Friendlies,Men's International Soccer Friendlies — Germany vs. United States at Soldier Field,Germany vs. United States at Soldier Field,https://areyouwatchingthis.com/tv/stations/tntphd-turner-network-tv-hd-pacific,,
tvguide_aywt,TNT,2026-06-06,2026-06-06 17:30:00,5:30pm,5:30p,Women's International Soccer Friendlies,Women's International Soccer Friendlies — United States vs. Brazil at Neo Química Arena,United States vs. Brazil at Neo Química Arena,https://areyouwatchingthis.com/tv/stations/tntphd-turner-network-tv-hd-pacific,,
tvguide_aywt,NBC,2026-06-07,2026-06-07 20:00:00,8:00pm,8:00p,MLB Baseball,MLB Baseball — San Francisco Giants vs. Chicago Cubs at Wrigley Field,San Francisco Giants vs. Chicago Cubs at Wrigley Field,https://areyouwatchingthis.com/tv/stations/wilxdt-nbc,,
tvguide_aywt,CBS,2026-06-06,2026-06-06 14:30:00,2:30pm,2:30p,PGA Tour Golf,PGA Tour Golf — the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,https://areyouwatchingthis.com/tv/stations/wlnsdt-cbs,,
tvguide_aywt,CBS,2026-06-07,2026-06-07 14:30:00,2:30pm,2:30p,PGA Tour Golf,PGA Tour Golf — the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,https://areyouwatchingthis.com/tv/stations/wlnsdt-cbs,,
tvguide_aywt,FOX,2026-06-06,2026-06-06 19:30:00,7:30pm,7:30p,MLB Baseball,MLB Baseball — Boston Red Sox vs. New York Yankees at Yankee Stadium,Boston Red Sox vs. New York Yankees at Yankee Stadium,https://areyouwatchingthis.com/tv/stations/wsymdt-fox,,
tvguide_aywt,ABC,2026-06-06,2026-06-06 13:00:00,1:00pm,1:00p,WNBA Basketball,WNBA Basketball — Seattle Storm vs. Minnesota Lynx at Target Center,Seattle Storm vs. Minnesota Lynx at Target Center,https://areyouwatchingthis.com/tv/stations/wlajdt-abc,,
tvguide_aywt,ABC,2026-06-06,2026-06-06 15:00:00,3:00pm,3:00p,WNBA Basketball,WNBA Basketball — Golden State Valkyries vs. Las Vegas Aces at Michelob ULTRA Arena,Golden State Valkyries vs. Las Vegas Aces at Michelob ULTRA Arena,https://areyouwatchingthis.com/tv/stations/wlajdt-abc,,
